ticker,predictedClose,lastClosePrice,positionType,entryPrice,closePrice,profit,date
NVDA,890.6080322265625,1064.69,Short,1064.69,1064.69,0.09392405301073552,2024-05-25
QCOM,178.91226196289062,210.36,Short,210.36,210.36,0.47537554668187865,2024-05-25
TXN,181.55029296875,199.18,Short,199.18,199.18,0.5020584396023697,2024-05-25
